x,y
-42.2413814,-258.6329715
-43.0744342,-258.0799394
-43.9074906,-257.5269127
-44.7405506,-256.9738914
-45.5736141,-256.4208753
-46.4066808,-255.8678642
-47.2397508,-255.314858
-48.0728239,-254.7618564
-48.9058999,-254.2088592
-49.7389788,-253.6558664
-50.5720604,-253.1028777
-51.4051447,-252.549893
-52.2382315,-251.9969121
-53.0713207,-251.4439348
-53.9044122,-250.8909609
-54.7375058,-250.3379903
-55.5706015,-249.7850228
-56.4036991,-249.2320582
-57.2367986,-248.6790964
-58.0698998,-248.1261372
-58.9030031,-247.5731811
-59.7361087,-247.0202285
-60.5692169,-246.4672798
-61.4023281,-245.9143356
-62.2354425,-245.3613964
-63.0685605,-244.8084625
-63.9016824,-244.2555345
-64.7348086,-243.7026128
-65.5679392,-243.149698
-66.4010747,-242.5967904
-67.2342153,-242.0438907
-68.0673614,-241.4909991
-68.9005133,-240.9381163
-69.7336713,-240.3852426
-70.5668357,-239.8323786
-71.4000068,-239.2795247
-72.233185,-238.7266815
-73.0663705,-238.1738493
-73.8995636,-237.6210287
-74.7327648,-237.0682201
-75.5659742,-236.515424
-76.3991923,-235.9626408
-77.2324192,-235.4098711
-78.0656554,-234.8571154
-78.8989012,-234.304374
-79.7321568,-233.7516475
-80.5654226,-233.1989363
-81.3986988,-232.6462409
-82.2319859,-232.0935619
-83.0652841,-231.5408995
-83.8985937,-230.9882545
-84.7319151,-230.4356271
-85.5652485,-229.8830179
-86.3985943,-229.3304274
-87.2319528,-228.777856
-88.0653242,-228.2253042
-88.898709,-227.6727725
-89.7321074,-227.1202613
-90.5655198,-226.5677712
-91.3989464,-226.0153025
-92.2323876,-225.4628559
-93.0658436,-224.9104316
-93.8993149,-224.3580303
-94.7328016,-223.8056524
-95.5663042,-223.2532984
-96.3998229,-222.7009687
-97.233358,-222.1486639
-98.0669099,-221.5963843
-98.9004789,-221.0441305
-99.7340653,-220.4919029
-100.5676693,-219.9397021
-101.4012914,-219.3875284
-102.2349318,-218.8353825
-103.0685909,-218.2832646
-103.9022688,-217.7311754
-104.7359661,-217.1791153
-105.5696829,-216.6270847
-106.4034196,-216.0750842
-107.2371766,-215.5231142
-108.070954,-214.9711751
-108.9047523,-214.4192676
-109.7385717,-213.867392
-110.5724126,-213.3155488
-111.4062752,-212.7637385
-112.2401599,-212.2119615
-113.074067,-211.6602184
-113.9079968,-211.1085096
-114.7419496,-210.5568357
-115.5759258,-210.0051969
-116.4099256,-209.453594
-117.2439494,-208.9020272
-118.0779974,-208.3504972
-118.91207,-207.7990043
-119.7461675,-207.247549
-120.5802902,-206.6961319
-121.4144382,-206.1447531
-122.2486114,-205.5934124
-123.0828097,-205.0421097
-123.9170331,-204.4908449
-124.7512813,-203.9396178
-125.5855544,-203.3884282
-126.4198521,-202.837276
-127.2541745,-202.286161
-128.0885213,-201.7350831
-128.9228925,-201.1840421
-129.7572879,-200.6330377
-130.5917072,-200.0820695
-131.4261502,-199.5311372
-132.2606167,-198.9802405
-133.0951065,-198.4293791
-133.9296194,-197.8785526
-134.7641552,-197.327761
-135.5987137,-196.7770038
-136.4332948,-196.2262807
-137.2678983,-195.6755915
-138.1025239,-195.1249359
-138.9371715,-194.5743136
-139.7718408,-194.0237243
-140.6065318,-193.4731677
-141.4412441,-192.9226436
-142.2759776,-192.3721516
-143.1107322,-191.8216914
-143.9455075,-191.2712629
-144.7803035,-190.7208656
-145.6151199,-190.1704992
-146.4499565,-189.6201636
-147.2848132,-189.0698584
-148.1196898,-188.5195834
-148.954586,-187.9693381
-149.7895017,-187.4191225
-150.6244366,-186.868936
-151.4593907,-186.3187786
-152.2943637,-185.7686498
-153.1293553,-185.2185495
-153.9643655,-184.6684772
-154.799394,-184.1184328
-155.6344407,-183.5684159
-156.4695053,-183.0184262
-157.3045876,-182.4684635
-158.1396875,-181.9185274
-158.9748048,-181.3686177
-159.8099392,-180.8187342
-160.6450907,-180.2688764
-161.4802589,-179.7190441
-162.3154437,-179.169237
-163.150645,-178.6194549
-163.9858624,-178.0696974
-164.8210959,-177.5199643
-165.6563453,-176.9702552
-166.4916102,-176.42057
-167.3268907,-175.8709082
-168.1621864,-175.3212696
-168.9974972,-174.7716539
-169.8328229,-174.2220609
-170.6681632,-173.6724901
-171.5035181,-173.1229415
-172.3388873,-172.5734145
-173.1742706,-172.0239091
-174.0096678,-171.4744248
-174.8450788,-170.9249615
-175.6805033,-170.3755187
-176.5159412,-169.8260962
-177.3513923,-169.2766938
-178.1868563,-168.7273111
-179.0223331,-168.1779478
-179.8578225,-167.6286037
-180.6933243,-167.0792785
-181.5288384,-166.5299718
-182.3643644,-165.9806835
-183.1999023,-165.4314131
-184.0354519,-164.8821604
-184.8710129,-164.3329252
-185.7065851,-163.7837071
-186.5421684,-163.2345059
-187.3777626,-162.6853212
-188.2133675,-162.1361528
-189.0489829,-161.5870003
-189.8846087,-161.0378635
-190.7202445,-160.4887422
-191.5558902,-159.9396359
-192.3915457,-159.3905445
-193.2272108,-158.8414676
-194.0628852,-158.292405
-194.8985688,-157.7433563
-195.7342613,-157.1943213
-196.5699627,-156.6452996
-197.4056726,-156.0962911
-198.241391,-155.5472953
-199.0771175,-154.998312
-199.9128521,-154.449341
-200.7485945,-153.9003819
-201.5843446,-153.3514344
-202.4201021,-152.8024983
-203.2558669,-152.2535733
-204.0916388,-151.704659
-204.9274176,-151.1557552
-205.763203,-150.6068617
-206.598995,-150.057978
-207.4347933,-149.5091039
-208.2705977,-148.9602392
-209.106408,-148.4113835
-209.9422241,-147.8625365
-210.7780458,-147.3136981
-211.6138728,-146.7648677
-212.449705,-146.2160453
-213.2855422,-145.6672305
-214.1213841,-145.118423
-214.9572307,-144.5696225
-215.7930817,-144.0208287
-216.6289369,-143.4720413
-217.4647962,-142.9232601
-218.3006593,-142.3744848
-219.136526,-141.825715
-219.9723963,-141.2769505
-220.8082698,-140.728191
-221.6441464,-140.1794362
-222.4800259,-139.6306858
-223.315908,-139.0819396
-224.1517928,-138.5331971
-224.9876798,-137.9844583
-225.823569,-137.4357226
-226.6594601,-136.88699
-227.495353,-136.33826
-228.3312474,-135.7895324
-229.1671433,-135.2408069
-230.0030403,-134.6920833
-230.8389383,-134.1433611
-231.6748371,-133.5946402
-232.5107366,-133.0459202
-233.3466365,-132.4972009
-234.1825366,-131.9484819
-235.0184368,-131.399763
-235.8543368,-130.8510439
-236.6902365,-130.3023243
-237.5261357,-129.7536039
-238.3620341,-129.2048825
-239.1979317,-128.6561596
-240.0338282,-128.1074351
-240.8697234,-127.5587087
-241.7056171,-127.00998
-242.5415092,-126.4612488
-243.3773994,-125.9125148
-244.2132876,-125.3637776
-245.0491736,-124.8150371
